num_critic_for_reviews,duration,gross,genres,movie_title,num_voted_users,plot_keywords,num_user_for_reviews,country,content_rating,budget,title_year,imdb_score,genre
7,44,0,Comedy,BrainDead             ,2948,brains|exploding head|politician|swarm behavior|washington d.c.,28,USA,0,0,0,7.9,Action
1,120,0,Drama,Brave New Girl ,758,based on a book|based on a novel|made for tv movie|music school|support,27,USA,PG-13,0,2004,5.0,Action
82,93,200803,Comedy,Tim and Eric's Billion Dollar Movie ,7988,film in film|man with glasses|reference to steven spielberg|self referential|shopping mall,71,USA,R,3000000,2012,5.3,Action
175,111,33631221,Crime,The Gambler ,48562,dog|gambler|gambling|gangster|professor,145,USA,R,25000000,2014,6.0,Action
4,60,0,Drama,The Grand             ,437,concierge|front desk|hotel|maid|prostitute,20,UK,0,0,0,7.6,Action
40,98,95016,Comedy,Summer Storm ,11074,friend|friendship|rowing|storm|summer camp,56,Germany,R,2700000,2004,7.4,Action
8,100,73678,Drama,Fort McCoy ,266,0,8,USA,R,3000000,2011,5.9,Action
63,88,143000,Horror,Chain Letter ,4122,blood splatter|chain|murder|mysterious killer|warning,48,USA,R,5000000,2009,4.1,Action
20,97,39852,Comedy,Just Looking ,1238,1955 chevrolet|nurse|peeping tom|reference to brooklyn dodgers|spying,25,USA,R,3000000,1999,6.7,Action
174,122,22000,Drama,The Divide ,30511,doggystyle sex|rough sex|sodomy|torture|violent sex,226,Germany,R,3000000,2011,5.8,Action
90,86,128937,Drama,The Eclipse ,2437,ghost|irish|kissing|novelist|widower,31,Ireland,R,0,2009,6.2,Action
58,83,0,Horror,Demonic ,7358,death|detective|house|missing|supernatural,39,USA,R,3000000,2015,5.3,Action
14,80,0,Comedy,My Big Fat Independent Movie ,1257,independent film|spoof,24,USA,R,3000000,2005,3.3,Action
451,108,334185206,Adventure,Alice in Wonderland ,306336,alice in wonderland|mistaking reality for dream|queen|shrinking|shrinking potion,736,USA,PG,200000000,2010,6.5,Action
0,90,0,Comedy,The Deported ,62,actor|italian american|mexico|orphan|usa,1,USA,PG-13,3000000,2009,6.2,Action
21,96,5005,Drama,Tanner Hall ,2280,boarding school|coming of age|female friendship|lesbian|new england,14,USA,R,3000000,2009,5.9,Action
9,85,0,Action,Open Road ,1370,dealer|drugs|killer|police,9,Brazil,0,3000000,2013,5.5,Action
98,83,0,Comedy,They Came Together ,16987,halloween party|new york city|racism|romcom|spoof,85,USA,R,0,2014,5.5,Action
29,80,0,Comedy,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo ,2978,exorcism|female nudity|haunted house|lesbian kiss|masturbation,13,USA,R,3000000,2013,2.6,Action
23,90,0,Action,Never Back Down 2: The Beatdown ,13599,bad cop|college|second part|sequel|wrestler,30,USA,R,3000000,2011,5.8,Action
87,92,0,Crime,Point Blank ,13640,criminal|gangster|money|revenge|violence,128,USA,Approved,3000000,1967,7.4,Action
2,100,0,Comedy,Four Single Fathers ,118,number in title|single father,1,Italy,0,3000000,2009,5.1,Action
17,88,0,Thriller,Enter the Dangerous Mind ,704,dubstep|tied feet,9,USA,0,800000,2013,5.2,Action
7,95,0,Drama,Something Wicked ,976,eugene oregon|independent film|obsession,15,USA,R,3000000,2014,4.8,Action
6,82,0,Thriller,AWOL-72 ,520,police officer|police officer taken hostage,8,USA,R,3000000,2015,3.9,Action
9,97,0,Adventure,Iguana ,240,19th century|based on novel|disfigurement|harpooner|independent film,9,Italy,0,3000000,1988,6.2,Action
343,105,201148159,Drama,Cinderella ,103749,dress|duke|fairy godmother|fairy tale|pumpkin,323,USA,PG,95000000,2015,7.0,Action
11,94,0,Action,Chicago Overcoat ,706,detective|killer|police|shootout|thong,14,USA,R,3000000,2009,6.2,Action
34,95,0,Comedy,Barry Munday ,3443,doctor|letter|paternity|sex|testicles,20,USA,R,0,2010,5.9,Action
71,113,5595428,Drama,Central Station ,28951,brazil|letter|rio de janeiro brazil|sertao|teacher,257,Brazil,R,2900000,1998,8.0,Action
21,136,0,Comedy,Pocketful of Miracles ,4313,1930s|apple|dude|luck|new york city,40,USA,Approved,2900000,1961,7.3,Action
28,80,0,Action,Close Range ,2425,corrupt sheriff|drug cartel|flash drive|niece|sheriff,31,USA,0,3000000,2015,4.9,Action
35,105,3123749,Comedy,Boynton Beach Club ,746,title spoken by character,27,USA,R,1500000,2005,6.5,Action
30,90,0,Drama,Amnesiac ,2157,child in peril|electroshock therapy|memory|memory loss|teenage girl,15,USA,0,3000000,2014,4.3,Action
73,93,100675,Documentary,Freakonomics ,5695,cheating|economics|experiment|human nature|sumo wrestling,23,USA,PG-13,3000000,2010,6.4,Action
154,107,0,Fantasy,The Omen ,80961,ambassador|death|hospital|priest|stillborn child,310,UK,R,2800000,1976,7.6,Action
251,89,3645438,Horror,High Tension ,55040,car chase|plot twist|police van|rear ending a car|slasher,539,France,Unrated,2200000,2003,6.8,Action
57,90,0,Comedy,Griff the Invisible ,4173,alter ego|awkwardness|office|scientist|superhero,32,Australia,PG-13,0,2010,6.1,Action
14,89,0,Action,Unnatural ,859,alaska|climate change|global|polar bear|scientific,17,USA,R,3000000,2015,4.0,Action
159,116,22201636,Crime,Hustle & Flow ,33567,baby|friend|hip hop|pimp|stripper,206,USA,R,8000000,2005,7.4,Action
181,120,25000000,Comedy,Some Like It Hot ,175196,all girl band|band|cross dressing|musician|yacht,350,USA,Not Rated,2883848,1959,8.3,Action
110,88,19170001,Horror,Friday the 13th Part VII: The New Blood ,21359,death|jason voorhees|massacre|slaughter|telekinesis,270,USA,R,2800000,1988,5.3,Action
213,102,22202612,Adventure,The Wizard of Oz ,291875,evil witch|tornado|witch|wizard|wizard of oz,533,USA,Passed,2800000,1939,8.1,Action
129,106,86300000,Comedy,Young Frankenstein ,112671,assistant|castle|experiment|frankenstein's monster|scientist,315,USA,PG,2800000,1974,8.0,Action
280,95,952620,Horror,Diary of the Dead ,40800,barn|film student|hospital|mummy|video camera,332,USA,R,2000000,2007,5.7,Action
15,144,0,Comedy,Lage Raho Munna Bhai ,27569,love|professor of history|radio|satyagraha|unscrupulous builder,106,India,PG-13,120000000,2006,8.2,Action
61,113,9054736,Drama,Ulee's Gold ,5744,beekeeper|bound and gagged|dysfunctional family|man with glasses|tied to a chair,57,USA,R,2700000,1997,7.1,Action
33,118,0,Adventure,The Black Stallion ,8856,black horse|boy horse relationship|horse|rescued by a horse|training,90,USA,G,2700000,1979,7.4,Action
1,141,0,Romance,Sardaar Ji ,745,0,8,Canada,0,3000000,2015,6.6,Action
2,90,0,Action,Journey to Saturn ,1828,crew|cult film|denmark|earth|wristwatch,6,Denmark,Not Rated,0,2008,5.7,Action
27,109,0,Adventure,Donovan's Reef ,5786,falling into water|medical doctor|priest|roof leak|swimming in the ocean,65,USA,Not Rated,2686585,1963,6.9,Action
19,95,0,Comedy,The Dress ,1470,bare breasts|bra|panties|topless female nudity|underwear,5,Netherlands,0,2650000,1996,7.0,Action
9,122,0,Drama,A Guy Named Joe ,1553,heaven|pilot|teacher|training|world war two,27,USA,Passed,2627000,1943,7.0,Action
121,93,119500000,Comedy,Blazing Saddles ,95294,railroad|reference to douglas fairbanks|reference to jesse owens|reference to randolph scott|year 1874,363,USA,R,2600000,1974,7.8,Action
166,97,32600000,Horror,Friday the 13th: The Final Chapter ,29488,friday the thirteenth|hockey mask|jason voorhees|morgue|slasher,326,USA,R,1800000,1984,5.9,Action
269,82,3826455,Drama,Ida ,34643,convent|jew|jewish|nun|poland,123,Poland,PG-13,0,2013,7.4,Action
29,140,3130592,Drama,Maurice ,10755,homosexuality|love|male full frontal nudity|male rear nudity|one word title,69,UK,R,2600000,1987,7.8,Action
20,86,475000,Comedy,Beer League ,6930,baseball|baseball movie|beer|slacker|softball,53,USA,R,2800000,2006,6.0,Action
107,109,10654581,Drama,The Astronaut's Wife ,45500,astronaut|electrocuted in bathtub|mission|pilot|sister,260,USA,R,34000000,1999,5.3,Action
74,105,2276368,Documentary,Riding Giants ,3849,beach|surfing|surfing contest|two word title|wave,37,USA,PG-13,0,2004,7.9,Action
173,66,38108,Horror,Timecrimes ,40878,binoculars|hitchcockian|scissors|time machine|woods,124,Spain,R,2600000,2007,7.2,Action
5,99,0,Action,Silver Medallist ,1418,color in title,4,China,0,15000000,2009,7.4,Action
66,100,0,Horror,Timber Falls ,5012,hiking|voyeur|voyeurism|west virginia|woods,47,USA,R,2600000,2007,5.3,Action
169,103,0,Comedy,Singin' in the Rain ,150020,actress|chorus girl|fan|friend|love,568,USA,Approved,2540800,1952,8.3,Action
13,97,0,Documentary,"Fat, Sick & Nearly Dead ",6429,fat|food|health|juice|obese,25,Australia,0,2500000,2010,7.6,Action
129,86,40041683,Comedy,A Haunted House ,34620,hamburger|parody|priest|psychic|woman in a bikini,107,USA,R,2500000,2013,5.1,Action
30,87,33349949,Documentary,2016: Obama's America ,9010,critically bashed|partisan commentary|political propoganda|punctuation in title|reenactment,199,USA,PG,2500000,2012,5.1,Action
220,119,33386128,Horror,Halloween II ,36372,halloween|hospital|michael myers|rampage|vomiting,491,USA,R,15000000,2009,4.9,Action
75,149,25809813,Comedy,That Thing You Do! ,50311,band|drummer|jazz|pennsylvania|song,212,USA,PG,26000000,1996,6.9,Action
162,98,14400000,Horror,Halloween III: Season of the Witch ,28589,doctor|factory|halloween|holiday horror|stonehenge,532,USA,R,2500000,1982,4.6,Action
74,98,0,Action,Escape from the Planet of the Apes ,23546,ape|fear|future|spacecraft|spaceship,92,USA,G,2500000,1971,6.3,Action
65,112,0,Drama,Hud ,15277,alcoholism|forename as title|rancher|rodeo cowboy|texas,120,USA,Approved,2500000,1963,7.9,Action
26,75,32230907,Comedy,Kevin Hart: Let Me Explain ,6062,lying|montreal|reference to twitter|reference to youtube|toronto,30,USA,R,2500000,2013,6.7,Action
63,104,6401336,Drama,My Own Private Idaho ,36996,friend|hustler|italy|narcolepsy|traveling,153,USA,R,2500000,1991,7.1,Action
205,102,26781723,Comedy,Garden State ,187595,actor|doctor|drugs|home|pain,978,USA,R,2500000,2004,7.6,Action
121,105,5400000,Drama,Before Sunrise ,183288,american|conversations|kiss|love|train,395,USA,R,2500000,1995,8.1,Action
9,99,0,Action,Sur le seuil ,1003,canadian gothic|hospital|murder|paranormal|supernatural,5,Canada,0,3200000,2003,6.6,Action
74,107,1282084,Drama,Jesus' Son ,6221,hospital|love|mennonite|shower|song,87,USA,R,2500000,1999,7.0,Action
54,96,1186323,Comedy,Saving Face ,7776,chinese|chinese american|lesbian love|mother daughter relationship|surgeon,84,USA,R,0,2004,7.6,Action
80,101,1094998,Drama,Brick Lane ,2560,arranged marriage|bangladesh|buckingham palace|september 11 2001|title directed by female,29,UK,PG-13,0,2007,6.7,Action
252,89,3325638,Comedy,Robot & Frank ,52509,burglary|dementia|near future|robot|thief,84,USA,PG-13,2500000,2012,7.1,Action
72,106,395592,Drama,My Life Without Me ,21202,cancer|death|doctor|drinking|love,134,Spain,R,2000000,2003,7.6,Action
220,95,6851969,Comedy,The Spectacular Now ,105591,crying man|high school|high school senior|men's clothing store|party,178,USA,R,2500000,2013,7.1,Action
1,34,333658,Comedy,Marilyn Hotchkiss' Ballroom Dancing and Charm School ,97,student film|wonder years,2,USA,0,34000,1990,7.1,Action
197,101,12995673,Comedy,Religulous ,52286,catholic|christian|jew|muslim|religion,345,USA,R,2500000,2008,7.7,Action
14,112,173783,Documentary,Fuel ,578,alternative energy|energy|fuel|green|oil,34,USA,Not Rated,2500000,2008,7.6,Action
3,100,118666,Drama,Valley of the Heart's Delight ,91,0,3,USA,0,2500000,2006,6.6,Action
191,92,114324072,Comedy,Dodgeball: A True Underdog Story ,185345,dodgeball|gym|las vegas|pirate|ups,392,USA,PG-13,20000000,2004,6.7,Action
18,100,71904,Comedy,Eye of the Dolphin ,806,dolphin|island|research|tourist|town,18,USA,PG-13,2500000,2006,5.7,Action
28,80,99851,Documentary,8: The Mormon Proposition ,1138,church|marriage|mormon|mormon church|proposition,30,USA,R,2500000,2010,7.1,Action
22,106,115504,Comedy,The Other End of the Line ,4820,birthday|call center|fiance|hotel|indian,26,UK,PG-13,14000000,2008,6.2,Action
62,103,5725,Horror,Anatomy ,10220,dissection|male pubic hair|medical school|medical student|train,110,Germany,R,8400000,2000,6.1,Action
47,90,75727,Drama,Sleep Dealer ,5699,computer|future|mexican immigrant|network|wilhelm scream,40,USA,PG-13,2500000,2008,5.9,Action
238,96,322157,Comedy,Super ,61787,drug dealer|superhero|tragedy|tragic hero|tragic love,203,USA,R,2500000,2010,6.8,Action
2,89,0,Comedy,Christmas Mail ,858,boss|holiday|letter|north pole|santa,7,USA,TV-PG,2500000,2010,5.8,Action
95,87,0,Comedy,Stung ,3119,catering|monster|one word title|party|wasp,23,Germany,Not Rated,2500000,2015,5.0,Action
10,94,0,Horror,Antibirth ,63,0,2,USA,0,3500000,2016,6.3,Action
28,120,5731103,Drama,Get on the Bus ,4100,actor|bus|march|million man march|religion,35,USA,R,2400000,1996,6.8,Action
25,101,978908,Drama,Thr3e ,4057,bound with duct tape|flash forward|number|riddle|stalking,90,Poland,PG-13,2400000,2006,5.1,Action
121,84,438653,Adventure,Idiocracy ,108052,experiment|future|hibernation|stupidity|top secret,434,USA,R,0,2006,6.6,Action
10,110,0,Crime,The Rise of the Krays ,1510,0,26,UK,R,2500000,2015,5.0,Action
172,101,327919,Crime,This Is England ,99177,england|racism|racist|skinhead|violence,192,UK,Unrated,1500000,2006,7.7,Action
20,101,0,Comedy,Alien Uprising ,2753,acronym in title|period in title|title ends with period,82,UK,R,2500000,2012,3.1,Action
8,101,0,Comedy,Bathing Beauty ,1079,college|teacher|theatrical producer|tutu|wedding,28,USA,Passed,2361000,1944,6.5,Action
8,105,178739,Drama,Go for It! ,1015,exclamation point in title|imperative in title|punctuation in title|three word title,10,USA,PG-13,2450000,2011,3.9,Action
15,97,565592,Comedy,"Dancer, Texas Pop. 81 ",2189,best friend|friendship|population|state in title|texas,63,USA,PG,0,1998,6.8,Action
14,108,0,Drama,Show Boat ,3538,gambling|interracial marriage|love|miscegenation|showboat,46,USA,Approved,2295429,1951,7.0,Action
12,95,27012,Drama,Redemption Road ,440,death of loved one|loss of father|loss of loved one|musician|singer,9,USA,PG-13,0,2010,5.9,Action
48,108,0,Thriller,The Calling ,6025,bouquet|house fire|praying|serial killer|tied to a chair,28,USA,R,0,2014,5.8,Action
17,90,0,Adventure,The Brave Little Toaster ,19650,journey|obsolescence|radio|toaster|vacuum cleaner,62,USA,Not Rated,2300000,1987,7.3,Action
99,120,76400000,Animation,Fantasia ,71321,apprentice|classical music|disney|mouse|orchestra,230,USA,G,2280000,1940,7.8,Action
138,104,0,Action,The French Connection ,82476,crime boss|drug smuggling|heroin|mafia boss|organized crime,280,USA,R,1800000,1971,7.8,Action
0,90,0,Drama,8 Days ,44,0,3,USA,PG-13,2500000,2014,6.9,Action
235,91,36200000,Horror,Friday the 13th Part III ,31952,defecation|hockey mask|jason voorhees|lake|serial killer,372,USA,R,4000000,1982,5.7,Action
160,92,21300000,Horror,Friday the 13th: A New Beginning ,22521,jason voorhees|murder|new jersey|nightmare|teenager,342,USA,R,2200000,1985,4.7,Action
18,117,379643,Drama,The Last Sin Eater ,1573,1850s|christian film|dark secret|funeral|sin eater,29,USA,PG-13,2200000,2007,5.9,Action
11,120,12985267,Drama,Do You Believe? ,4977,belief|faith|pastor|question in title|three word title,63,USA,PG-13,2300000,2015,5.9,Action
11,90,0,Thriller,Impact Point ,1118,championship|hit and run|police|police investigation|volleyball,9,USA,R,2200000,2008,4.3,Action
7,119,0,Drama,The Valley of Decision ,1314,immigrant|maid|steel mill|strike|union,29,USA,Passed,2160000,1945,7.5,Action
5,90,0,Drama,Eden ,1351,flare gun|island|plane crash|soccer team|stranded,4,Spain,R,0,2015,4.8,Action
10,90,0,Comedy,Chicken Tikka Masala ,480,acceptance|coming out to family|gay|large family|wedding,14,UK,0,1200000,2005,5.8,Action
5,97,0,Comedy,Always Woodstock ,485,claim in title|contraction in title|new york|new york city|woodstock,6,USA,0,2400000,2014,5.3,Action
95,90,0,Action,Jack Brooks: Monster Slayer ,5187,cult film|demon|monster slayer|uncle|vomiting,46,Canada,R,2500000,2007,6.0,Action
97,172,23650000,Drama,The Best Years of Our Lives ,40359,love|pity|readjusting to civilian life|veteran|world war two veteran,235,USA,Not Rated,2100000,1946,8.1,Action
76,115,510092,Biography,Bully ,29424,cruelty|friend|male frontal nudity|male nudity|pubic hair,336,USA,R,0,2001,7.0,Action
67,89,313436,Comedy,Elling ,12244,friendship|mental illness|poet|sex obsession|virgin,95,Norway,R,15500000,2001,7.6,Action
4,125,3330,Crime,Mi America ,22,0,1,USA,R,2100000,2015,7.2,Action
252,78,0,Horror,[Rec] ,131462,apartment building|character's point of view camera shot|fire station|subjective camera|television reporter,374,Spain,R,1500000,2007,7.5,Action
0,89,0,Drama,Lies in Plain Sight ,544,0,4,USA,TV-PG,2100000,2010,6.3,Action
1,100,0,Comedy,Sharkskin ,6,0,1,USA,0,2100000,2015,6.7,Action
33,77,0,Horror,Containment ,1355,hazmat suit,21,UK,0,0,2015,4.8,Action
19,81,0,Adventure,The Timber ,1274,0,17,USA,0,2100000,2015,5.5,Action
167,115,24800000,Action,From Russia with Love ,89403,assassin|british agent|british secret service|decoder|russian,358,UK,Approved,2000000,1963,7.5,Action
49,96,792966,Action,The Toxic Avenger Part II ,4663,bare breasts|japan|tokyo japan|toxic avenger|troma,40,USA,R,2300000,1989,5.1,Action
1,60,0,Crime,In the Heat of the Night             ,2258,detective|mississippi|police|police detective|small town,24,USA,0,0,0,7.4,Action
66,89,0,Comedy,Sleeper ,33335,frozen|future|health food|leader|police,128,USA,PG,2000000,1973,7.3,Action
533,100,14673301,Horror,It Follows ,112899,ambiguous ending|being followed|sex scene|supernatural|supernatural being,631,USA,R,2000000,2014,6.9,Action
50,88,0,Comedy,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask ,31077,aphrodisiac|court jester|jester|queen|written and directed by cast member,78,USA,R,2000000,1972,6.8,Action
127,129,0,Crime,To Kill a Mockingbird ,215086,1930s|alabama|lawyer|six year old|trial,471,USA,Not Rated,2000000,1962,8.4,Action
177,87,9003011,Action,Mad Max 2: The Road Warrior ,133966,australian|gasoline|post apocalypse|refinery|warrior,294,Australia,R,2000000,1981,7.6,Action
77,102,11546543,Action,The Legend of Drunken Master ,34520,battle|fight|fighting|martial artist|snake,146,Hong Kong,R,2000000,1994,7.6,Action
103,152,0,Crime,Lolita ,67825,lolita|nymphet|older man young girl relationship|professor|writer,207,UK,Not Rated,2000000,1962,7.7,Action
123,118,11533945,Biography,Boys Don't Cry ,77551,drinking|female dressed as male|love|nebraska|transgender,434,USA,R,2000000,1999,7.6,Action
218,86,12555230,Drama,Silent House ,18566,bound and gagged|girl|haunted house|hearing noises|uninterrupted shot,154,France,R,2000000,2011,5.3,Action
215,137,11284657,Drama,The Lives of Others ,259379,east germany|police|secret police|stasi|writer,407,Germany,R,2000000,2006,8.5,Action
34,129,34522221,Drama,Courageous ,15401,faith|fatherhood|integrity|police|responsibility,175,USA,PG-13,2000000,2011,7.0,Action
100,134,0,Drama,The Hustler ,62860,drink|manager|money|partner|pool hall,167,USA,Unrated,2000000,1961,8.0,Action
12,119,0,Adventure,Boom Town ,2269,oil|oil field|oil tycoon|partnership|wildcatter,34,USA,Passed,1614000,1940,7.1,Action
167,80,7002255,Animation,The Triplets of Belleville ,42462,belleville|dog|mafia|tour de france|very little dialogue,312,France,PG-13,9500000,2003,7.8,Action
56,89,6719300,Comedy,Smoke Signals ,8224,family abandonment|fire|loss of father|native american protagonist|native american reservation,132,Canada,PG-13,2000000,1998,7.2,Action
180,101,6003587,Biography,American Splendor ,41999,1980s|comic book|dark horse comics|reference to david letterman|robert crumb,226,USA,R,0,2003,7.5,Action
211,80,5792822,Drama,Before Sunset ,168398,book|bookstore|love|simultaneity|train,492,USA,R,2700000,2004,8.0,Action
157,115,5383834,Drama,Amores Perros ,173551,animal in title|dog fight|mexico city|multiple perspectives|nonlinear timeline,361,Mexico,R,2000000,2000,8.1,Action
126,100,4599680,Drama,Thirteen ,68222,13 year olds|adolescence|friend|peer pressure|teacher,545,USA,R,1500000,2003,6.8,Action
61,118,0,Drama,Gentleman's Agreement ,10791,bigotry|jewish|prejudice|racism|writer,113,USA,Approved,2000000,1947,7.4,Action
365,100,6531491,Drama,Winter's Bone ,111658,bail|crystal meth|family relationships|female protagonist|search for father,297,USA,R,2000000,2010,7.2,Action
121,106,4581222,Adventure,Touching the Void ,26926,bone|climbing|crevasse|partner|rope,156,UK,R,0,2003,8.1,Action
10,106,0,Drama,Alexander's Ragtime Band ,1381,band|dance|ragtime|singer|violinist,29,USA,Approved,2000000,1938,7.0,Action
151,91,3885134,Comedy,Me and You and Everyone We Know ,31130,fellatio|seven word title|shoe salesman|title directed by female|written by director,243,USA,R,2000000,2005,7.4,Action
171,105,4311834,Crime,Inside Job ,55382,florida|iceland|interview|new york city new york|recession,129,USA,PG-13,0,2010,8.3,Action
158,96,3590010,Drama,We Are Your Friends ,20885,box office flop|critically bashed|male objectification|narcissism|wannabe dj,60,UK,R,2000000,2015,6.1,Action
167,116,3300230,Action,Ghost Dog: The Way of the Samurai ,70084,african american|code|dog|pigeon|samurai,346,France,R,0,1999,7.5,Action
118,116,3335839,Action,Harsh Times ,54657,blood splatter|friend|lapd|mexican|violence,222,USA,R,2000000,2005,7.0,Action
39,97,2557668,Crime,Captive ,3911,auto theft|based on true story|drug addict|kidnapping|violence,22,USA,PG-13,2000000,2015,5.3,Action
108,101,2506446,Comedy,Full Frontal ,8662,birthday|friend|hollywood|party|sex,172,USA,R,2000000,2002,4.7,Action
65,98,7369373,Horror,Witchboard ,4288,evil spirit|hatchet|ouija|ouija board|psychopathic killer,74,UK,R,2000000,1986,5.7,Action
8,22,0,Comedy,Strangers with Candy             ,4181,alternative comedy|female protagonist|high school|social satire|three word title,62,USA,TV-14,0,0,8.1,Action
85,150,4414535,Drama,Hamlet ,30618,classic literature|denmark|funeral|madness|prince,224,UK,PG-13,18000000,1996,7.8,Action
160,101,1984378,Comedy,Shortbus ,27346,controversy|ejaculation|male frontal nudity|oral sex|unsimulated sex,206,USA,Unrated,2000000,2006,6.5,Action
231,90,2283276,Animation,Waltz with Bashir ,46107,bar|dog|interview|lebanon|nightmare,156,Israel,R,1500000,2008,8.0,Action
7,120,1098224,Adventure,"The Book of Mormon Movie, Volume 1: The Journey ",397,jerusalem|journey|promised land|ship|wilderness,30,USA,PG-13,2000000,2003,3.3,Action
79,102,1430185,Documentary,No End in Sight ,7314,american politics|iraq|iraq war|occupation|white house,55,USA,0,2000000,2007,8.3,Action
168,102,1477002,Drama,The Diary of a Teenage Girl ,16645,1970s|mother's boyfriend|overalls|phone booth|sexual promiscuity,72,USA,R,2000000,2015,6.9,Action
1,60,0,Comedy,Get Real             ,415,breaking the fourth wall|brother brother relationship|high school friends|imperative in title|skateboard,26,USA,0,0,0,7.3,Action
107,100,1134049,Documentary,In the Shadow of the Moon ,5475,1960s|astronaut|moon|nasa|spacecraft accident,44,UK,PG,2000000,2007,8.1,Action
200,104,977600,Drama,Meek's Cutoff ,8204,desert|oregon|survival|trust|water,98,USA,PG,0,2010,6.5,Action
123,89,653621,Biography,Inside Deep Throat ,5615,clitoris|deep throat|fellatio|oral sex|porn industry,64,USA,NC-17,2000000,2005,6.8,Action
39,99,110000,Crime,Dinner Rush ,4359,detective|food|gangster|police|restaurant,73,USA,R,0,2000,7.3,Action
41,96,444354,Comedy,Clockwatchers ,4049,office|office politics|photo booth|snobbery|title directed by female,111,UK,PG-13,0,1997,6.4,Action
46,86,535249,Comedy,The Virginity Hit ,3467,masturbation|porn star|sex lesson from a prostitute|spreadeagle|topless,13,USA,R,3400000,2010,4.6,Action
30,98,0,Comedy,Subway ,11031,band|blackmail|safe|subway|train,45,France,R,17000000,1985,6.5,Action
46,96,371081,Comedy,House of D ,7479,artist|butchery|catholic|catholic school|friend,86,USA,PG-13,6000000,2004,7.0,Action
221,94,347578,Comedy,Teeth ,34556,high school|purity|stepbrother|temptation|vagina dentata,161,USA,R,0,2007,5.4,Action
51,91,124494,Action,Six-String Samurai ,5613,boy|guitar|orphan|rock 'n' roll|sword,102,USA,PG-13,2000000,1998,6.7,Action
1,0,0,Action,Hum To Mohabbat Karega ,275,elevator|news reporter|police|restaurant|waiter,1,India,0,0,2000,2.8,Action
58,90,120620,Biography,It's All Gone Pete Tong ,16828,deafness|disappearance|ears|ibiza|musician,67,UK,R,0,2004,7.4,Action
45,85,100669,Comedy,Saint John of Las Vegas ,2522,city name in title|male frontal nudity|place name in title,11,USA,R,3800000,2009,5.8,Action
44,96,0,Comedy,24 7: Twenty Four Seven ,2081,fight|gang|hiking|wales|working class,21,UK,R,0,1997,7.1,Action
74,129,186354,Drama,Stonewall ,1758,box office flop|critically bashed|gay rights|new york city|stonewall riots,30,USA,R,13500000,2015,4.5,Action
20,60,0,Comedy,Eureka             ,39559,alternate reality|pacific northwest|small town|small town life|small town sheriff,136,USA,TV-14,0,0,7.9,Action
6,93,55202,Animation,Roadside Romeo ,922,india|love|love at first sight|mumbai india|reference to edward scissorhands,17,India,PG,0,2008,5.3,Action
5,100,0,Crime,This Thing of Ours ,508,gangster|heist|internet|mafia|miami florida,18,USA,Not Rated,0,2003,5.4,Action
10,97,549632,Adventure,The Lost Medallion: The Adventures of Billy Stone ,1278,cave|cobra|island|medallion|waterfall,16,Thailand,PG,0,2013,4.8,Action
81,94,137945,Comedy,The Last Five Years ,6223,based on play|number in title,40,USA,PG-13,0,2014,5.9,Action
66,95,17580,Drama,The Missing Person ,1268,cellphone|detective|missing person|private detective|train,23,USA,0,1500000,2009,6.2,Action
46,97,0,Horror,Return of the Living Dead III ,10182,female nudity|living dead|self mutilation|sequel|zombie,130,USA,R,2000000,1993,5.9,Action
34,92,12667,Drama,London ,19336,bar|coke|drugs|party|snorting,90,UK,R,14000,2005,6.6,Action
78,96,198407,Drama,Sherrybaby ,10282,ex convict|halfway house|nipples visible through clothing|orgasm|parole officer,78,USA,R,2000000,2006,6.6,Action
52,85,13973532,Comedy,Stealing Harvard ,11211,black humor|crying during sex|harvard|humor|man with glasses,92,USA,PG-13,25000000,2002,5.1,Action
29,87,0,Drama,Circle ,13279,alien abduction|debate|lesbian|pregnant|spaceship,59,USA,Not Rated,0,2015,6.0,Action
161,91,5824,Horror,Eden Lake ,57811,camping|forest|lake|stabbed with glass|vomiting,357,UK,R,0,2008,6.8,Action
18,99,2843,Thriller,Plush ,2895,gay interest|guitarist|obsessed fan|seduction|sex scene,24,USA,R,0,2013,5.4,Action
107,88,0,Action,Vampire Killers ,17296,blood|breasts|female nudity|lesbian|vampire,91,UK,R,0,2009,5.2,Action
30,119,4958,Action,Gangster's Paradise: Jerusalema ,9689,carjacking|drug lord|johannesburg south africa|police|post apartheid,23,South Africa,R,2000000,2008,7.8,Action
24,99,0,Crime,Freeze Frame ,2588,alibi|box office flop|newspaper clipping|non statutory female on male rape|profiler,41,UK,R,2000000,2004,6.4,Action
116,92,0,Horror,Grave Encounters ,40380,ghost|ghost hunting|labyrinth|paranormal|reality show,235,Canada,Not Rated,100000,2011,6.1,Action
98,86,0,Comedy,Stitches ,6585,cat killer|death of animal|high heels|kneed in the crotch|kneed in the groin,53,Ireland,R,0,2012,5.7,Action
25,83,0,Crime,Nine Dead ,9280,betrayal|car|connection|death|gun,64,USA,R,2000000,2010,5.5,Action
0,81,0,Documentary,"To Be Frank, Sinatra at 100 ",7,0,0,UK,0,2000000,2015,7.4,Action
40,82,0,Comedy,Bananas ,27646,fictitious country|latin america|president|rebellion|reference to fidel castro,105,USA,GP,2000000,1971,7.1,Action
